Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time
2.01403E+12,353230,477130,-2.718234,54.187803,3,3,1,1,26/03/2014,4,22:15
2.01403E+12,341280,554750,-2.916843,54.884057,3,3,2,2,01/03/2014,7,10:30
2.01403E+12,334580,526960,-3.014998,54.633524,3,3,3,1,21/03/2014,6,13:51
2.01403E+12,302400,525580,-3.512907,54.615923,3,3,2,1,27/03/2014,5,09:29
2.01403E+12,299320,508800,-3.55484,54.464571,3,3,1,1,11/03/2014,3,17:25
2.01403E+12,340170,477750,-2.918473,54.192015,3,3,1,1,28/03/2014,6,08:10
2.01403E+12,336910,533220,-2.980261,54.69007,3,2,1,4,27/03/2014,5,21:40
2.01403E+12,351600,517070,-2.74972,54.546573,3,3,1,2,23/03/2014,1,12:45
2.01403E+12,359880,491540,-2.618266,54.317869,3,1,2,1,06/03/2014,5,09:15
2.01403E+12,369510,491190,-2.470195,54.315391,3,1,2,2,30/03/2014,1,14:12
2.01403E+12,321520,469860,-3.202191,54.1186,3,2,1,1,01/04/2014,3,17:08
2.01403E+12,338730,559180,-2.957531,54.923556,3,3,2,1,28/03/2014,6,15:36
2.01403E+12,315070,530150,-3.318094,54.659274,3,3,4,2,31/03/2014,2,17:04
2.01403E+12,319630,470850,-3.231363,54.127204,3,3,1,1,02/04/2014,4,16:20
2.01403E+12,341810,498650,-2.897415,54.380018,3,3,2,1,02/04/2014,4,07:05
2.01403E+12,334490,526930,-3.016385,54.633242,3,3,2,1,03/04/2014,5,07:45
2.01403E+12,340250,555710,-2.933096,54.892561,3,3,2,1,02/02/2014,1,12:00
2.01403E+12,338060,554860,-2.967052,54.884657,3,3,2,1,30/03/2014,1,13:40
2.01403E+12,341850,493530,-2.895797,54.334013,3,3,2,1,20/03/2014,5,08:34
2.01403E+12,340920,498830,-2.911151,54.381533,3,3,1,1,05/04/2014,7,14:40
2.01403E+12,312720,530390,-3.354584,54.661029,3,3,2,1,04/04/2014,6,17:36
2.01403E+12,340640,555300,-2.926932,54.888924,3,3,2,1,03/04/2014,5,10:39
2.01403E+12,297040,518150,-3.593268,54.54811,3,3,1,3,06/04/2014,1,19:15
2.01403E+12,343260,556070,-2.886244,54.896147,3,3,2,1,03/04/2014,5,09:00
2.01403E+12,350520,528730,-2.768385,54.651246,3,3,1,1,05/04/2014,7,03:00
2.01403E+12,369790,517050,-2.468535,54.547809,3,3,1,1,30/03/2014,1,01:00
2.01403E+12,354140,492800,-2.706694,54.328708,3,3,2,1,01/04/2014,3,21:00
2.01403E+12,353080,490180,-2.72258,54.305066,3,3,2,2,04/04/2014,6,20:46
2.01403E+12,316490,484920,-3.283311,54.253126,3,1,2,2,30/03/2014,1,15:30
2.01403E+12,342360,491460,-2.887554,54.315469,3,3,2,1,25/03/2014,3,17:40
2.01403E+12,324130,475040,-3.163573,54.165539,3,3,1,2,06/04/2014,1,15:04
2.01403E+12,300490,528560,-3.543486,54.642321,3,2,1,1,05/04/2014,7,22:42
2.01403E+12,324540,548320,-3.176048,54.824037,3,3,1,1,28/01/2014,3,16:30
2.01403E+12,349270,485520,-2.780335,54.262824,3,3,2,2,08/04/2014,3,08:24
2.01403E+12,330130,479630,-3.072759,54.207637,3,3,2,3,08/04/2014,3,12:00
2.01403E+12,316340,530170,-3.298418,54.659667,3,2,2,1,09/04/2014,4,08:53
2.01403E+12,318660,530950,-3.26268,54.667055,3,2,2,1,09/04/2014,4,09:57
2.01403E+12,324280,475200,-3.161316,54.166999,3,1,2,2,04/04/2014,6,22:28
2.01403E+12,316320,530170,-3.298728,54.659663,3,3,2,1,11/04/2014,6,08:59
2.01403E+12,321490,470420,-3.202796,54.123628,3,3,2,1,11/04/2014,6,15:30
2.01403E+12,349510,483350,-2.776284,54.243346,3,3,2,1,13/04/2014,1,15:45
2.01403E+12,344150,544830,-2.870192,54.79525,3,3,1,2,13/04/2014,1,03:20
2.01403E+12,339370,555940,-2.946863,54.894522,3,3,2,1,07/04/2014,2,22:30
2.01403E+12,340730,555230,-2.925514,54.888305,3,3,2,1,08/04/2014,3,20:55
2.01403E+12,342160,553580,-2.902893,54.873647,3,3,1,1,23/03/2014,1,16:00
2.01403E+12,304480,519070,-3.478589,54.557836,3,3,1,1,12/04/2014,7,18:23
2.01403E+12,351850,491560,-2.741704,54.317353,3,3,2,1,06/04/2014,1,21:50
2.01403E+12,318300,468300,-3.25102,54.104081,3,3,2,1,14/04/2014,2,13:05
2.01403E+12,320280,469200,-3.220983,54.112479,3,2,2,1,14/04/2014,2,18:10
2.01403E+12,342700,559040,-2.895567,54.92277,3,3,2,1,24/03/2014,2,10:30
2.01403E+12,343170,559230,-2.888272,54.924531,3,3,2,1,11/04/2014,6,13:00
2.01403E+12,299670,514090,-3.551241,54.512165,3,3,2,2,07/04/2014,2,12:24
2.01403E+12,300510,528690,-3.54322,54.643493,3,3,1,1,15/04/2014,3,17:40
2.01403E+12,310370,496660,-3.380745,54.357571,3,2,1,1,13/04/2014,1,11:33
2.01403E+12,297640,517770,-3.583863,54.544819,3,3,1,1,11/04/2014,6,15:14
2.01403E+12,307560,501210,-3.425387,54.397948,3,3,1,1,11/04/2014,6,00:10
2.01403E+12,297160,517730,-3.591266,54.544362,3,3,2,2,11/04/2014,6,17:44
2.01403E+12,351080,529460,-2.759829,54.657861,3,3,2,1,17/04/2014,5,23:50
2.01403E+12,356150,519880,-2.679808,54.57224,3,3,2,2,21/04/2014,2,06:27
2.01403E+12,321630,468970,-3.200277,54.11062,3,2,1,1,12/04/2014,7,19:30
2.01403E+12,304750,524450,-3.476162,54.60622,3,2,2,2,17/04/2014,5,22:38
2.01403E+12,375950,545780,-2.375685,54.806326,3,2,1,1,19/04/2014,7,11:55
2.01403E+12,333360,484290,-3.024281,54.249943,3,2,2,3,11/04/2014,6,11:07
2.01403E+12,338240,487110,-2.949978,54.275897,3,3,2,1,18/04/2014,6,12:54
2.01403E+12,320000,469400,-3.225318,54.114232,3,3,2,1,02/03/2014,1,01:40
2.01403E+12,332520,484160,-3.037142,54.248664,3,3,2,2,11/04/2014,6,12:18
2.01403E+12,319180,470250,-3.238087,54.121742,3,3,3,3,19/04/2014,7,14:28
2.01403E+12,353160,477020,-2.71929,54.186808,3,2,2,1,19/04/2014,7,11:45
2.01403E+12,333590,504540,-3.02527,54.431937,3,3,2,1,16/04/2014,4,10:08
2.01403E+12,334480,526940,-3.016542,54.633331,3,2,2,6,19/04/2014,7,09:24
2.01403E+12,334290,506130,-3.014834,54.446316,3,3,1,1,11/04/2014,6,14:35
2.01403E+12,325470,477320,-3.143619,54.186223,3,2,1,1,20/04/2014,1,13:00
2.01403E+12,340560,556120,-2.928348,54.896282,3,3,2,1,03/04/2014,5,15:00
2.01403E+12,340430,555370,-2.93022,54.889528,3,3,2,1,03/04/2014,5,19:35
2.01403E+12,352170,529170,-2.742887,54.65536,3,3,2,1,19/04/2014,7,14:20
2.01403E+12,356030,497880,-2.678385,54.374527,3,3,2,1,04/04/2014,6,10:54
2.01403E+12,352060,529050,-2.744572,54.654271,3,3,2,2,21/04/2014,2,15:25
2.01403E+12,362220,514900,-2.585279,54.527978,3,3,1,1,21/04/2014,2,11:40
2.01403E+12,311680,540820,-3.373866,54.754553,3,3,2,2,17/04/2014,5,11:05
2.01403E+12,320400,470120,-3.219391,54.120764,3,3,2,1,23/04/2014,4,15:45
2.01403E+12,325330,548910,-3.163907,54.829456,3,2,2,1,16/04/2014,4,19:19
2.01403E+12,325570,547920,-3.159916,54.820597,3,2,2,1,24/04/2014,5,16:22
2.01403E+12,315260,552310,-3.32162,54.858399,3,3,2,3,19/04/2014,7,19:48
2.01403E+12,324930,536970,-3.16704,54.722118,3,3,2,1,24/04/2014,5,11:56
2.01403E+12,305850,504260,-3.452685,54.425037,3,3,2,2,18/04/2014,6,12:12
2.01403E+12,363760,525150,-2.562752,54.620203,3,3,3,3,18/04/2014,6,09:45
2.01403E+12,342650,556030,-2.895746,54.895718,3,3,2,2,21/04/2014,2,12:30
2.01403E+12,309430,539480,-3.408397,54.742113,3,3,2,3,18/04/2014,6,16:30
2.01403E+12,314690,499270,-3.315037,54.381764,3,3,2,1,19/04/2014,7,15:00
2.01403E+12,339920,555740,-2.938247,54.892791,3,3,1,1,18/04/2014,6,21:40
2.01403E+12,340220,553490,-2.933103,54.87261,3,3,2,1,24/04/2014,5,16:30
2.01403E+12,299550,528860,-3.558149,54.64483,3,3,2,1,18/04/2014,6,13:00
2.01403E+12,321410,488360,-3.208716,54.284816,3,3,1,1,20/04/2014,1,08:07
2.01403E+12,336260,527170,-2.989021,54.635626,3,2,2,1,21/04/2014,2,17:40
2.01403E+12,339270,555460,-2.94832,54.890196,3,3,2,1,24/04/2014,5,19:10
2.01403E+12,306480,503480,-3.442732,54.418145,3,3,2,2,23/04/2014,4,14:00
2.01403E+12,301810,515160,-3.518555,54.522197,3,3,1,2,23/04/2014,4,09:52
2.01403E+12,298010,516820,-3.577817,54.536359,3,3,1,1,23/04/2014,4,14:34
2.01403E+12,341350,555910,-2.915989,54.894489,3,3,1,1,13/04/2014,1,19:00
2.01403E+12,336520,556240,-2.991358,54.896863,3,3,2,2,23/04/2014,4,09:00
2.01403E+12,296580,517100,-3.600007,54.538584,3,3,1,1,21/04/2014,2,02:35
2.01403E+12,340600,477730,-2.91188,54.191885,3,3,1,1,27/04/2014,1,12:32
2.01403E+12,336620,554510,-2.989418,54.881331,3,3,2,1,28/04/2014,2,07:15
2.01403E+12,340640,499330,-2.915562,54.385993,3,3,2,1,27/04/2014,1,08:00
2.01403E+12,347640,557250,-2.818172,54.907229,3,3,2,2,24/04/2014,5,08:40
2.01403E+12,325580,548430,-3.159892,54.825181,3,3,1,1,27/04/2014,1,12:35
2.01403E+12,351480,492640,-2.747567,54.327023,3,3,2,1,28/04/2014,2,10:26
2.01403E+12,305110,528930,-3.472043,54.646536,3,3,2,1,29/04/2014,3,08:30
2.01403E+12,340530,555660,-2.928721,54.892145,3,3,2,2,23/04/2014,4,17:40
2.01403E+12,340860,555120,-2.923465,54.887332,3,3,2,1,29/04/2014,3,15:00
2.01403E+12,342430,528120,-2.893632,54.644905,3,3,2,2,30/04/2014,4,19:27
2.01403E+12,321630,472230,-3.201124,54.139913,3,3,2,1,23/04/2014,4,16:45
2.01403E+12,351430,491870,-2.74821,54.320099,3,3,2,2,30/04/2014,4,20:05
2.01403E+12,334640,556730,-3.020779,54.901023,3,3,1,1,05/05/2014,2,04:49
2.01403E+12,340070,555480,-2.935854,54.890473,3,3,2,2,03/05/2014,7,23:05
2.01403E+12,349390,532100,-2.786481,54.681417,3,3,2,1,01/05/2014,5,12:22
2.01403E+12,340010,557100,-2.937127,54.905022,3,3,4,1,24/04/2014,5,16:30
2.01403E+12,320440,468790,-3.218428,54.10882,3,3,4,1,03/05/2014,7,22:38
2.01403E+12,323900,477710,-3.167771,54.189496,3,3,2,2,01/05/2014,5,19:30
2.01403E+12,333630,508910,-3.025635,54.47121,3,3,2,1,02/05/2014,6,11:01
2.01403E+12,329210,473220,-3.085352,54.149911,3,2,1,1,02/05/2014,6,18:30
2.01403E+12,351120,493290,-2.753209,54.33283,3,3,2,1,04/05/2014,1,22:15
2.01403E+12,321200,546670,-3.227572,54.808698,3,3,1,2,04/05/2014,1,13:30
2.01403E+12,311490,529540,-3.373388,54.653178,3,3,2,1,29/04/2014,3,16:15
2.01403E+12,326900,520420,-3.132319,54.573705,3,3,2,1,02/05/2014,6,07:55
2.01403E+12,299920,529140,-3.552513,54.647419,3,3,1,1,01/05/2014,5,14:46
2.01403E+12,379520,505250,-2.317298,54.442252,3,2,1,1,30/04/2014,4,14:34
2.01403E+12,351510,492620,-2.747103,54.326846,3,3,1,1,22/04/2014,3,13:20
2.01403E+12,352770,488950,-2.727149,54.293984,3,3,4,1,07/04/2014,2,08:40
2.01403E+12,300520,528680,-3.543062,54.643405,3,3,1,1,06/04/2014,1,09:35
2.01403E+12,351970,491230,-2.739806,54.314399,3,3,1,1,22/04/2014,3,17:38
2.01403E+12,351480,492600,-2.747561,54.326664,3,3,1,1,06/03/2014,5,17:30
2.01403E+12,357410,480130,-2.654608,54.215128,3,2,2,3,26/04/2014,7,14:10
2.01403E+12,301920,515070,-3.516827,54.52141,3,3,2,1,07/05/2014,4,17:30
2.01403E+12,341200,498740,-2.906823,54.380756,3,3,2,1,07/05/2014,4,16:05
2.01403E+12,311100,553870,-3.386886,54.871691,3,3,2,1,10/05/2014,7,10:35
2.01403E+12,299200,527110,-3.562967,54.629039,3,3,2,3,11/05/2014,1,17:12
2.01403E+12,354800,522560,-2.701103,54.596204,3,3,2,1,07/05/2014,4,17:00
2.01403E+12,319580,469110,-3.231664,54.111561,3,3,2,1,10/05/2014,7,14:37
2.01403E+12,352700,492700,-2.728819,54.327677,3,3,2,2,07/05/2014,4,16:50
2.01403E+12,318220,467880,-3.25213,54.100294,3,3,2,1,08/05/2014,5,11:50
2.01403E+12,299530,514560,-3.553563,54.51636,3,3,2,1,12/05/2014,2,16:20
2.01403E+12,359500,508330,-2.626402,54.468726,3,3,1,1,11/05/2014,1,17:43
2.01403E+12,328540,478150,-3.09678,54.194119,3,3,2,1,07/05/2014,4,09:45
2.01403E+12,349720,494690,-2.774973,54.345275,3,3,2,1,16/04/2014,4,17:55
2.01403E+12,338000,478380,-2.951856,54.197418,3,3,1,1,05/05/2014,2,18:33
2.01403E+12,340950,553730,-2.921777,54.874853,3,2,1,1,09/05/2014,6,09:35
2.01403E+12,336130,564010,-2.999168,54.966627,3,3,1,1,07/05/2014,4,18:00
2.01403E+12,339350,555930,-2.947172,54.894429,3,3,2,1,30/04/2014,4,21:45
2.01403E+12,338960,555440,-2.953148,54.889979,3,3,2,1,04/05/2014,1,19:45
2.01403E+12,342010,555910,-2.9057,54.894566,3,2,1,1,07/05/2014,4,15:34
2.01403E+12,320460,470370,-3.218539,54.12302,3,3,2,1,13/05/2014,3,17:25
2.01403E+12,319560,468310,-3.231757,54.104369,3,3,2,1,13/05/2014,3,07:34
2.01403E+12,352150,560810,-2.748431,54.939671,3,3,2,1,11/05/2014,1,13:15
2.01403E+12,358220,490680,-2.643663,54.310007,3,3,1,1,07/02/2014,6,04:13
2.01403E+12,343240,530090,-2.881465,54.662699,3,3,2,1,13/05/2014,3,21:30
2.01403E+12,321530,471050,-3.202348,54.129295,3,3,2,1,13/05/2014,3,19:10
2.01403E+12,306410,539710,-3.455366,54.743626,3,1,1,1,13/05/2014,3,23:20
2.01403E+12,343380,556000,-2.884359,54.895532,3,3,2,1,15/05/2014,5,16:03
2.01403E+12,342560,551020,-2.89615,54.850691,3,3,2,2,08/05/2014,5,19:50
2.01403E+12,355230,520260,-2.694096,54.575574,3,3,2,2,12/05/2014,2,18:10
2.01403E+12,296940,516520,-3.594242,54.533447,3,3,1,1,15/05/2014,5,20:15
2.01403E+12,358930,509490,-2.635358,54.479104,3,3,11,3,12/05/2014,2,16:57
2.01403E+12,328380,550320,-3.116787,54.842571,3,3,2,1,15/05/2014,5,08:50
2.01403E+12,301570,510050,-3.520557,54.476243,3,3,2,1,15/05/2014,5,16:20
2.01403E+12,351090,531160,-2.759959,54.673138,3,3,2,1,16/05/2014,6,16:55
2.01403E+12,297480,518240,-3.5865,54.549008,3,2,1,1,18/05/2014,1,00:07
2.01403E+12,300160,527720,-3.548311,54.63471,3,3,3,1,05/05/2014,2,11:00
2.01403E+12,323520,549120,-3.192132,54.83107,3,3,3,1,17/05/2014,7,14:45
2.01403E+12,311230,540540,-3.38077,54.751958,3,3,3,2,10/05/2014,7,10:37
2.01403E+12,319710,469490,-3.229777,54.114996,3,3,2,1,10/05/2014,7,11:00
2.01403E+12,324240,466460,-3.159733,54.088457,3,3,2,2,18/05/2014,1,15:35
2.01403E+12,320180,468760,-3.222396,54.10851,3,1,1,1,15/05/2014,5,17:10
2.01403E+12,339190,554880,-2.949445,54.884975,3,3,2,1,16/05/2014,6,12:50
2.01403E+12,349020,539960,-2.793598,54.752009,3,3,1,1,11/05/2014,1,12:25
2.01403E+12,340000,557300,-2.937325,54.906818,3,3,3,1,18/05/2014,1,11:00
2.01403E+12,325660,476060,-3.140396,54.174928,3,3,2,1,16/05/2014,6,13:20
2.01403E+12,383890,512100,-2.250291,54.503971,3,3,1,2,10/05/2014,7,21:00
2.01403E+12,331660,482680,-3.05,54.235251,3,3,2,1,17/05/2014,7,13:50
2.01403E+12,351020,560540,-2.766022,54.937135,3,3,2,2,18/05/2014,1,14:30
2.01403E+12,340040,476940,-2.920303,54.184721,3,3,2,1,16/05/2014,6,10:27
2.01403E+12,311660,539110,-3.373656,54.739186,3,3,2,1,19/05/2014,2,16:39
2.01403E+12,299880,527400,-3.552537,54.631779,3,3,1,1,16/05/2014,6,18:50
2.01403E+12,300320,528800,-3.546201,54.644444,3,3,3,2,13/05/2014,3,12:20
2.01403E+12,298890,516180,-3.564002,54.530786,3,3,1,1,19/05/2014,2,12:33
2.01403E+12,327880,477930,-3.106841,54.192049,3,3,2,2,19/05/2014,2,08:40
2.01403E+12,340290,555710,-2.932472,54.892566,3,3,1,1,23/01/2014,5,09:17
2.01403E+12,316710,478800,-3.278235,54.198172,3,3,1,1,20/05/2014,3,15:52
2.01403E+12,299120,516690,-3.560624,54.535413,3,3,2,1,19/05/2014,2,18:57
2.01403E+12,349660,534090,-2.782638,54.699326,3,3,1,1,23/04/2014,4,22:00
2.01403E+12,358260,522120,-2.647491,54.592548,3,3,1,1,17/05/2014,7,18:20
2.01403E+12,325990,548740,-3.153591,54.828027,3,3,2,1,20/05/2014,3,15:15
2.01403E+12,335990,483330,-2.983718,54.241652,3,3,2,1,30/04/2014,4,11:55
2.01403E+12,320830,471810,-3.213257,54.136016,3,3,2,2,21/05/2014,4,17:38
2.01403E+12,299740,513950,-3.550113,54.510921,3,2,1,1,12/03/2014,4,22:31
2.01403E+12,322350,486580,-3.193818,54.268966,3,3,2,3,17/05/2014,7,11:00
2.01403E+12,323670,474400,-3.170455,54.15972,3,3,2,1,13/05/2014,3,13:17
2.01403E+12,341430,498630,-2.90326,54.379794,3,3,1,1,14/05/2014,4,19:15
2.01403E+12,371810,518180,-2.437417,54.558081,3,2,2,2,21/05/2014,4,08:15
2.01403E+12,319850,469320,-3.227591,54.11349,3,2,1,2,28/04/2014,2,22:22
2.01403E+12,321100,469400,-3.208495,54.114403,3,3,2,1,21/05/2014,4,12:30
2.01403E+12,300600,524960,-3.540559,54.610002,3,3,2,6,22/05/2014,5,15:37
2.01403E+12,320810,470920,-3.213329,54.128016,3,3,1,1,23/05/2014,6,16:28
2.01403E+12,298750,516900,-3.566412,54.537226,3,3,2,1,23/05/2014,6,18:45
2.01403E+12,330180,550940,-3.088914,54.848396,3,2,2,1,20/05/2014,3,19:40
2.01403E+12,310680,504470,-3.378326,54.427795,3,3,2,2,21/05/2014,4,19:20
2.01403E+12,354730,528970,-2.703179,54.653799,3,2,3,1,24/05/2014,7,12:00
2.01403E+12,342970,548290,-2.889226,54.826207,3,3,2,1,27/05/2014,3,07:19
2.01403E+12,339950,557730,-2.938194,54.910675,3,3,2,2,24/05/2014,7,08:58
2.01403E+12,298670,511100,-3.565654,54.485105,3,3,2,3,26/05/2014,2,12:20
2.01403E+12,317860,467600,-3.257557,54.097721,3,3,1,1,23/05/2014,6,08:15
2.01403E+12,333550,552910,-3.036892,54.866556,3,3,2,3,31/05/2014,7,13:22
2.01403E+12,352940,527660,-2.730709,54.641863,3,2,2,4,30/05/2014,6,09:39
2.01403E+12,334540,551430,-3.021134,54.853389,3,3,3,2,30/05/2014,6,06:43
2.01403E+12,347100,498200,-2.815898,54.376552,3,3,2,1,31/05/2014,7,16:45
2.01403E+12,319980,469730,-3.225712,54.117195,3,3,2,1,30/05/2014,6,14:59
2.01403E+12,311630,540620,-3.374581,54.752747,3,3,2,1,25/05/2014,1,12:55
2.01403E+12,330180,551620,-3.089078,54.854506,3,3,2,1,30/05/2014,6,14:47
2.01403E+12,298660,515730,-3.5674,54.526697,3,3,2,1,31/05/2014,7,11:10
2.01403E+12,320190,469160,-3.222349,54.112105,3,2,2,1,02/06/2014,2,16:40
2.01403E+12,297090,511900,-3.590311,54.491973,3,3,1,1,30/05/2014,6,18:40
2.01403E+12,304810,524310,-3.475188,54.604974,3,3,2,1,02/06/2014,2,11:40
2.01403E+12,314820,499090,-3.312984,54.380168,3,3,2,1,29/05/2014,5,17:25
2.01403E+12,299660,527440,-3.555958,54.632095,3,3,3,2,30/05/2014,6,12:25
2.01403E+12,350100,494320,-2.769066,54.341987,3,3,2,1,27/05/2014,3,16:21
2.01403E+12,360390,496100,-2.611034,54.358889,3,3,1,1,23/05/2014,6,14:49
2.01403E+12,350870,493520,-2.757091,54.334873,3,3,2,4,18/05/2014,1,21:04
2.01403E+12,358530,491250,-2.638978,54.315154,3,3,1,1,22/05/2014,5,20:41
2.01403E+12,335280,551990,-3.009735,54.858517,3,3,2,2,01/06/2014,1,03:40
2.01403E+12,361360,530050,-2.600567,54.664058,3,2,2,2,01/06/2014,1,16:55
2.01403E+12,311570,529630,-3.372176,54.654,3,3,2,1,02/06/2014,2,15:14
2.01403E+12,328800,472220,-3.091392,54.140868,3,3,1,1,03/06/2014,3,15:50
2.01403E+12,350560,486800,-2.760744,54.274453,3,3,2,1,30/05/2014,6,15:30
2.01403E+12,342660,556010,-2.895586,54.895539,3,3,1,1,03/06/2014,3,13:15
2.01403E+12,327200,547270,-3.13439,54.814997,3,1,2,1,05/06/2014,5,11:45
2.01403E+12,336870,548360,-2.984176,54.826104,3,3,2,1,06/06/2014,6,16:30
2.01403E+12,343640,551690,-2.879462,54.856834,3,3,2,1,03/06/2014,3,18:00
2.01403E+12,338130,553120,-2.965587,54.869031,3,3,2,3,03/06/2014,3,15:17
2.01403E+12,319970,468960,-3.22566,54.110274,3,3,1,1,23/05/2014,6,15:45
2.01403E+12,320960,468730,-3.210461,54.108361,3,2,2,1,07/06/2014,7,02:15
2.01403E+12,334640,506310,-3.009478,54.447978,3,3,1,1,06/06/2014,6,16:44
2.01403E+12,351350,492130,-2.749483,54.322428,3,3,2,1,04/06/2014,4,15:50
2.01403E+12,306030,534460,-3.459572,54.69639,3,3,2,2,08/06/2014,1,17:34
2.01403E+12,299040,528530,-3.565935,54.641763,3,3,2,1,03/06/2014,3,09:40
2.01403E+12,329580,478760,-3.080986,54.199744,3,3,1,2,02/06/2014,2,15:07
2.01403E+12,340310,554230,-2.931854,54.87927,3,3,1,1,07/06/2014,7,11:22
2.01403E+12,300990,527750,-3.535467,54.635143,3,3,2,1,04/06/2014,4,12:40
2.01403E+12,303540,536510,-3.498871,54.714335,3,3,1,1,07/06/2014,7,11:30
2.01403E+12,300120,528190,-3.54909,54.638924,3,2,2,1,10/06/2014,3,15:51
2.01403E+12,340150,556420,-2.934803,54.898929,3,3,2,1,06/06/2014,6,12:30
2.01403E+12,373240,517180,-2.415215,54.549172,3,3,5,1,04/06/2014,4,17:14
2.01403E+12,329100,491610,-3.091388,54.315146,3,3,2,1,08/06/2014,1,14:41
2.01403E+12,349110,533870,-2.791133,54.697294,3,2,2,2,09/06/2014,2,15:00
2.01403E+12,368020,519900,-2.496208,54.573312,3,3,1,1,08/06/2014,1,14:39
2.01403E+12,297620,518200,-3.584322,54.548677,3,2,1,1,05/06/2014,5,09:53
2.01403E+12,314250,480700,-3.316475,54.214838,3,3,2,1,09/06/2014,2,12:10
2.01403E+12,323140,523580,-3.191298,54.60154,3,3,1,1,12/06/2014,5,10:15
2.01403E+12,312410,546230,-3.364161,54.803285,3,3,3,1,27/05/2014,3,11:15
2.01403E+12,327870,523390,-3.118048,54.600531,3,3,1,1,11/06/2014,4,07:58
2.01403E+12,297640,517540,-3.583783,54.542752,3,3,2,1,02/06/2014,2,17:00
2.01403E+12,340310,550960,-2.931176,54.849888,3,3,2,3,12/06/2014,5,18:24
2.01403E+12,340870,555120,-2.92331,54.887334,3,3,2,1,08/06/2014,1,18:00
2.01403E+12,334450,503310,-3.011743,54.420996,3,3,1,3,13/06/2014,6,23:45
2.01403E+12,352050,493380,-2.738923,54.333727,3,3,2,1,06/06/2014,6,16:15
2.01403E+12,319970,469730,-3.225865,54.117193,3,3,2,1,12/06/2014,5,09:31
2.01403E+12,299990,525450,-3.550168,54.614283,3,3,3,1,13/06/2014,6,13:05
2.01403E+12,298150,520470,-3.576918,54.569177,3,3,1,1,14/06/2014,7,13:30
2.01403E+12,324980,524000,-3.16293,54.60559,3,2,2,3,15/06/2014,1,14:53
2.01403E+12,309160,525000,-3.408081,54.611975,3,3,1,1,13/06/2014,6,23:43
2.01403E+12,351840,530370,-2.748199,54.666112,3,3,2,1,03/06/2014,3,17:45
2.01403E+12,342390,555120,-2.899617,54.887511,3,3,2,1,07/06/2014,7,20:50
2.01403E+12,320650,470960,-3.215787,54.128351,3,3,1,1,15/06/2014,1,01:56
2.01403E+12,353320,482600,-2.717707,54.236969,3,2,2,2,09/06/2014,2,17:15
2.01403E+12,331020,483070,-3.059908,54.23867,3,3,2,4,14/06/2014,7,15:00
2.01403E+12,313150,531100,-3.348131,54.667482,3,3,2,2,14/06/2014,7,15:54
2.01403E+12,357440,514870,-2.659129,54.527328,3,2,1,1,15/06/2014,1,05:10
2.01403E+12,375820,506230,-2.374429,54.450896,3,1,2,2,13/06/2014,6,16:44
2.01403E+12,335760,485530,-2.987719,54.261393,3,3,1,2,15/06/2014,1,20:34
2.01403E+12,361050,502080,-2.601664,54.41268,3,3,2,2,15/06/2014,1,12:14
2.01403E+12,331490,549800,-3.068245,54.838334,3,3,2,2,13/06/2014,6,05:30
2.01403E+12,300230,516520,-3.543418,54.534106,3,3,2,1,17/06/2014,3,09:34
2.01403E+12,340610,477790,-2.911738,54.192425,3,3,1,1,10/06/2014,3,15:00
2.01403E+12,319950,469770,-3.226181,54.117549,3,3,2,1,17/06/2014,3,14:06
2.01403E+12,339400,494260,-2.933619,54.340287,3,3,2,1,22/06/2014,1,08:11
2.01403E+12,356500,561950,-2.680709,54.950314,3,3,2,1,17/06/2014,3,15:24
2.01403E+12,356940,561930,-2.673837,54.950173,3,3,2,1,16/06/2014,2,16:45
2.01403E+12,356590,528870,-2.674337,54.653065,3,3,2,2,19/06/2014,5,09:00
2.01403E+12,297640,517840,-3.583888,54.545447,3,3,2,3,22/06/2014,1,15:15
2.01403E+12,340890,553590,-2.922684,54.873588,3,3,2,1,20/06/2014,6,15:20
2.01403E+12,300970,510560,-3.529984,54.480708,3,3,1,1,17/06/2014,3,08:10
2.01403E+12,341180,498260,-2.907036,54.376441,3,3,2,1,22/06/2014,1,13:38
2.01403E+12,336070,476930,-2.981127,54.184151,3,3,2,1,22/06/2014,1,09:45
2.01403E+12,330480,475150,-3.066357,54.167428,3,3,2,1,21/06/2014,7,08:35
2.01403E+12,344100,530170,-2.868149,54.663514,3,3,2,1,19/06/2014,5,19:30
2.01403E+12,342130,565840,-2.905832,54.983804,3,2,3,1,22/06/2014,1,11:02
2.01403E+12,312810,529950,-3.353058,54.657091,3,3,2,3,23/06/2014,2,08:23
2.01403E+12,300660,527960,-3.540649,54.636965,3,2,2,2,24/06/2014,3,08:05
2.01403E+12,303440,535830,-3.500198,54.708207,3,3,1,1,05/04/2014,7,23:05
2.01403E+12,323410,474200,-3.174385,54.157884,3,3,3,1,23/06/2014,2,12:06
2.01403E+12,323850,485010,-3.170391,54.255084,3,3,2,1,24/06/2014,3,13:15
2.01403E+12,352800,487480,-2.726455,54.280776,3,2,2,1,23/06/2014,2,12:00
2.01403E+12,352760,488880,-2.727291,54.293354,3,3,4,4,22/06/2014,1,14:08
